nan nan
-64.864469	59.999994
-64.864470	60.000000
nan nan
-134.860001	59.999994
-134.800523	59.999994
-134.639765	59.999994
nan nan
-134.639765	59.999994
-134.618423	59.999994
nan nan
-134.618423	59.999994
-134.600529	59.999994
-134.583881	59.999994
-134.567233	59.999994
-134.534157	59.999994
-134.501082	59.999994
-134.467786	59.999994
-134.434710	59.999994
-134.401634	59.999994
-134.368339	59.999994
-134.233909	59.999994
-134.200833	59.999994
-134.184185	59.999994
nan nan
-134.184185	59.999994
-134.151550	59.999994
nan nan
-134.151550	59.999994
-134.067504	59.999994
-134.034428	59.999994
-134.017193	59.999994
-134.000032	59.999994
-133.901098	59.999994
-133.829373	59.999994
nan nan
-133.829373	59.999994
-133.800845	59.999994
-133.791091	59.999994
nan nan
-133.791091	59.999994
-133.767769	59.999994
-133.667515	59.999994
-133.633999	59.999994
-133.600557	59.999994
-133.534552	59.999994
-133.468621	59.999994
-133.435032	59.999994
-133.401369	59.999994
-133.334411	59.999994
-133.267526	59.999994
-133.200568	59.999994
-133.101414	59.999994
-133.101414	59.999994
-133.067752	59.999994
-133.000867	59.999994
-132.999987	59.999994
-132.968598	59.999994
-132.968598	59.999994
-132.934716	59.999994
-132.867758	59.999994
-132.768310	59.999994
-132.667250	59.999994
-132.601685	59.999994
-132.567803	59.999994
-132.501945	59.999994
-132.468062	59.999994
-132.447527	59.999994
nan nan
-132.447527	59.999994
-132.408731	59.999994
nan nan
-132.408731	59.999994
-132.390250	59.999994
-132.371769	59.999994
nan nan
-132.371769	59.999994
-132.370082	59.999994
-132.368322	59.999994
-132.351381	59.999994
-132.334439	59.999994
-132.268581	59.999994
-132.234699	59.999994
-132.201110	59.999994
-132.068587	59.999994
-132.034704	59.999994
-132.000822	59.999994
-132.000015	59.999994
-132.000015	59.999994
-132.000015	59.999994
-131.935037	59.999700
-131.901082	59.999480
-131.868593	59.999700
-131.834710	59.999700
-131.802001	59.999994
-131.801928	59.999994
-131.768045	59.999994
-131.734163	59.999700
-131.701747	59.999994
-131.701674	59.999994
-131.534755	59.999994
-131.517814	59.999994
-131.500799	59.999994
-131.484445	59.999994
-131.468090	59.999994
-131.434135	59.999994
-131.401646	59.999994
-131.367763	59.999700
-131.334981	59.999994
-131.301098	59.999700
-131.268316	59.999994
-131.234727	59.999700
-131.201945	59.999700
-131.168062	59.999480
-131.135280	59.999700
-131.100811	59.999994
-131.068028	59.999994
-131.034146	59.999700
-131.001657	59.999700
-130.999970	59.999700
-130.968875	59.999994
-130.934992	59.999480
-130.884755	59.999994
-130.867814	59.999700
-130.835032	59.999994
-130.801076	59.999480
-130.768367	59.999480
-130.718057	59.999994
-130.701115	59.999700
-130.668626	59.999700
-130.651832	59.999994
-130.568593	59.999994
-130.534710	59.999480
-130.501121	59.999994
-130.468632	59.999994
-130.434750	59.999480
-130.401087	59.999994
-130.368598	59.999994
-130.334716	59.999480
-130.301420	59.999994
-130.268638	59.999700
-130.218181	59.999994
-130.201386	59.999700
-130.168604	59.999700
-130.135015	59.999994
-130.101426	59.999480
-130.067763	59.999994
-130.034981	59.999700
-130.018333	59.999994
nan nan
-135.000000	59.999994
-134.967515	59.999994
-134.950940	59.999994
-134.934439	59.999994
-134.920578	59.999994
-134.906644	59.999994
nan nan
-134.906644	59.999994
-134.901144	59.999994
-134.893590	59.999994
-134.886109	59.999994
nan nan
-134.886109	59.999994
-134.860001	59.999994
nan nan
-129.984744	59.999994
-129.967803	59.999700
-129.934507	59.999994
-129.934434	59.999994
-129.934360	59.999994
-129.901651	59.999700
-129.835573	59.999994
-129.800811	59.999994
-129.800811	59.999994
-129.768322	59.999700
-129.734733	59.999994
-129.702244	59.999700
-129.668581	59.999994
-129.634699	59.999480
-129.601403	59.999700
-129.567741	59.999994
-129.535252	59.999700
-129.435585	59.999994
-129.400822	59.999700
-129.368333	59.999480
-129.334744	59.999700
-129.251798	59.999994
-129.251651	59.999994
-129.251651	59.999994
-129.235297	59.999700
-129.201634	59.999994
-129.135556	59.999700
-129.102187	59.999994
-129.068598	59.999994
-129.001420	59.999480
-129.000027	59.999480
-129.000027	59.999480
-128.968051	59.999700
-128.934462	59.999700
-128.901093	59.999700
-128.867504	59.999994
-128.835015	59.999480
-128.801352	59.999480
-128.768057	59.999700
-128.734468	59.999700
-128.701099	59.999700
-128.667509	59.999994
-128.634140	59.999994
-128.634140	59.999994
-128.602531	59.999700
-128.585077	59.999700
nan nan
-128.585077	59.999700
-128.569162	59.999700
-128.535573	59.999994
-128.502204	59.999994
-128.468615	59.999994
-128.435246	59.999994
-128.401657	59.999994
-128.368361	59.999994
-128.351640	59.999994
-128.334992	59.999994
-128.301403	59.999700
-128.268034	59.999700
-128.234445	59.999700
-128.202249	59.999994
-128.168587	59.999994
-128.135291	59.999994
-128.101702	59.999994
-128.068333	59.999700
-128.034744	59.999700
-128.001375	59.999480
-127.999982	59.999480
-127.999982	59.999480
-127.968886	59.999700
-127.935590	59.999700
-127.902221	59.999700
-127.867752	59.999994
-127.834456	59.999994
-127.801967	59.999994
-127.768598	59.999994
-127.735009	59.999700
-127.701640	59.999700
-127.669151	59.999700
-127.601680	59.999994
-127.568091	59.999700
-127.535822	59.999994
-127.502232	59.999700
-127.468057	59.999994
-127.434688	59.999700
-127.402272	59.999994
-127.402199	59.999994
-127.402199	59.999994
-127.368610	59.999700
-127.334507	59.999994
-127.334434	59.999994
-127.302238	59.999994
-127.268576	59.999700
-127.234473	59.999994
-127.202204	59.999994
-127.168615	59.999700
-127.134439	59.999994
-127.101950	59.999994
-127.068581	59.999700
-127.034186	59.999994
-127.001917	59.999994
-127.000010	59.999994
-126.968621	59.999700
-126.918604	59.999994
-126.901956	59.999700
-126.867487	59.999994
-126.835291	59.999994
-126.835218	59.999994
-126.801702	59.999480
-126.768626	59.999994
-126.768626	59.999994
-126.768553	59.999994
-126.735257	59.999700
-126.685314	59.999994
-126.668593	59.999700
-126.634417	59.999994
-126.317227	59.999994
-125.999965	59.999994
-125.999965	59.999994
-124.999993	59.999994
-124.999993	59.999994
-124.999993	59.999994
-124.968604	59.999994
-124.935308	59.999994
-124.893505	59.999994
-124.851776	59.999994
-124.801685	59.999994
-124.768316	59.999994
-124.735314	59.999994
-124.701945	59.999994
-124.668869	59.999994
-124.635573	59.999994
-124.602498	59.999994
-124.569202	59.999994
-124.467775	59.999994
-124.434699	59.999994
-124.401403	59.999994
-124.401403	59.999994
-124.368327	59.999994
-124.234705	59.999994
-124.201409	59.999994
-124.168333	59.999994
-124.118170	59.999994
-124.068079	59.999994
-124.068079	59.999994
-124.068079	59.999994
-124.034710	59.999994
-124.000021	59.999994
-124.000021	59.999994
-124.000021	59.999994
-123.934456	59.999994
-123.819168	59.999994
nan nan
-123.819168	59.999994
-123.781325	59.999994
nan nan
-123.781325	59.999994
-123.770985	59.999994
-123.495525	59.999994
-123.495378	59.999994
-123.228352	59.999187
-123.195570	59.999700
-123.161394	59.999480
-123.128612	59.999480
-123.094436	59.999700
-123.061947	59.999480
-123.027771	59.999187
-122.999976	59.999627
-122.999976	59.999627
-122.994989	59.999700
-122.962207	59.999480
-122.928324	59.999187
-122.895248	59.999700
-122.861366	59.999480
-122.828584	59.999700
-122.794408	59.999480
-122.761699	59.999994
-122.728916	59.999700
-122.695034	59.999187
-122.662252	59.999700
-122.628076	59.999187
-122.595294	59.999700
-122.561118	59.999187
-122.528335	59.999700
-122.495553	59.999480
-122.461377	59.999700
-122.428888	59.999187
-122.394419	59.999480
-122.361637	59.999700
-122.329148	59.999480
-122.294752	59.999700
-122.262190	59.999480
-122.228087	59.999480
-122.195011	59.999700
-122.162522	59.999480
-122.128347	59.999700
-122.095344	59.999994
-122.095271	59.999994
-122.000004	59.999994
-122.000004	59.999994
-121.995531	59.999994
-121.762240	59.999700
-121.727771	59.999700
-121.695282	59.999480
-121.662500	59.999480
-121.628031	59.999480
-121.495581	59.999480
-121.428623	59.999480
-121.395841	59.999700
-121.361665	59.999700
-121.328589	59.999700
-121.294414	59.999700
-121.261704	59.999700
-121.228922	59.999700
-121.194746	59.999700
-121.161964	59.999994
-121.128888	59.999994
-121.094713	59.999994
-121.061930	59.999994
-121.027754	59.999700
-121.000032	59.999700
-120.994972	59.999700
-120.961970	59.999700
-120.928087	59.999700
-120.895012	59.999700
-120.862229	59.999700
-120.828053	59.999700
-120.795271	59.999480
-120.762489	59.999480
-120.728020	59.999480
-120.695311	59.999480
-120.662528	59.999187
-120.628059	59.999700
-120.595277	59.999700
-120.562494	59.999700
