121.03816	-12.12689
121.03055	-12.12219
121.02295	-12.11748
121.01535	-12.11277
121.00776	-12.10804
121.00017	-12.10332
120.99258	-12.09858
120.98500	-12.09384
120.97742	-12.08909
120.96985	-12.08433
120.96228	-12.07957
120.95472	-12.07480
120.94716	-12.07002
120.93961	-12.06523
120.93206	-12.06044
120.92451	-12.05564
120.91697	-12.05084
120.90944	-12.04603
120.90191	-12.04121
120.89438	-12.03638
120.88686	-12.03155
120.87934	-12.02671
120.87183	-12.02186
120.86432	-12.01700
120.85681	-12.01214
120.84931	-12.00728
120.84182	-12.00240
120.83433	-11.99752
120.82684	-11.99263
120.81936	-11.98773
120.81188	-11.98283
120.80441	-11.97792
120.79694	-11.97301
120.78948	-11.96808
120.78202	-11.96315
120.77457	-11.95822
120.76712	-11.95327
120.75968	-11.94832
120.75224	-11.94337
120.74480	-11.93840
120.73737	-11.93343
120.72995	-11.92845
120.72253	-11.92347
120.71511	-11.91847
120.70770	-11.91348
120.70029	-11.90847
120.69289	-11.90346
120.68549	-11.89844
120.67810	-11.89341
120.67071	-11.88838
120.66333	-11.88334
120.65595	-11.87830
120.64857	-11.87324
120.64120	-11.86818
120.63384	-11.86312
120.62648	-11.85804
120.61913	-11.85296
120.61178	-11.84787
120.60443	-11.84278
120.59709	-11.83768
120.58975	-11.83257
120.58242	-11.82746
120.57510	-11.82234
120.56778	-11.81721
120.56046	-11.81207
120.55315	-11.80693
120.54584	-11.80178
120.53854	-11.79663
120.53124	-11.79147
120.52395	-11.78630
120.51666	-11.78112
120.50938	-11.77594
120.50210	-11.77075
120.49483	-11.76556
120.48756	-11.76036
120.48030	-11.75515
120.47304	-11.74993
120.46579	-11.74471
120.45854	-11.73948
120.45129	-11.73425
120.44405	-11.72900
120.43682	-11.72376
120.42959	-11.71850
120.42237	-11.71324
120.41515	-11.70797
120.40794	-11.70269
120.40073	-11.69741
120.39352	-11.69212
120.38632	-11.68683
120.37913	-11.68152
120.37194	-11.67621
120.36476	-11.67090
120.35758	-11.66558
120.35040	-11.66025
120.34323	-11.65491
120.33607	-11.64957
120.32891	-11.64422
120.32176	-11.63887
120.31461	-11.63350
120.30746	-11.62814
120.30032	-11.62276
120.29319	-11.61738
120.28606	-11.61199
120.27894	-11.60659
120.27182	-11.60119
120.26470	-11.59578
120.25760	-11.59037
120.25049	-11.58495
120.24339	-11.57952
120.23630	-11.57409
120.22921	-11.56864
120.22213	-11.56320
120.21505	-11.55774
120.20798	-11.55228
120.20091	-11.54681
120.19385	-11.54134
120.18679	-11.53586
120.17974	-11.53037
120.17269	-11.52488
120.16565	-11.51938
120.15861	-11.51387
120.15158	-11.50836
120.14455	-11.50284
120.13753	-11.49731
120.13051	-11.49178
120.12350	-11.48624
120.11650	-11.48070
120.10950	-11.47514
120.10250	-11.46959
120.09551	-11.46402
120.08852	-11.45845
120.08154	-11.45287
120.07457	-11.44729
120.06760	-11.44169
120.06064	-11.43610
120.05368	-11.43049
120.04672	-11.42488
120.03977	-11.41927
120.03283	-11.41364
120.02589	-11.40801
120.01896	-11.40238
120.01203	-11.39673
120.00511	-11.39108
119.99819	-11.38543
119.99128	-11.37977
119.98438	-11.37410
119.97748	-11.36842
119.97058	-11.36274
119.96369	-11.35706
119.95681	-11.35136
119.94993	-11.34566
119.94305	-11.33995
119.93618	-11.33424
119.92932	-11.32852
119.92246	-11.32280
119.91561	-11.31706
119.90876	-11.31132
119.90192	-11.30558
119.89508	-11.29983
119.88825	-11.29407
119.88143	-11.28831
119.87461	-11.28254
119.86779	-11.27676
119.86098	-11.27098
119.85418	-11.26519
119.84738	-11.25939
119.84058	-11.25359
119.83380	-11.24778
119.82701	-11.24197
119.82024	-11.23615
119.81347	-11.23032
119.80670	-11.22448
119.79994	-11.21864
119.79318	-11.21280
119.78643	-11.20695
119.77969	-11.20109
119.77295	-11.19522
119.76622	-11.18935
119.75949	-11.18347
119.75277	-11.17759
119.74567	-11.17277
119.73670	-11.17323
119.72773	-11.17368
119.71876	-11.17410
119.70978	-11.17451
