nan nan
-78.708743	15.799187
-78.709623	15.799481
-78.709917	15.800068
-78.709917	15.802414
-78.709623	15.803001
-78.708743	15.803881
-78.708450	15.804174
-78.705810	15.804174
-78.705223	15.803588
-78.703463	15.803294
-78.702876	15.803001
-78.702583	15.802414
-78.702583	15.801534
-78.702876	15.800654
-78.703463	15.800068
-78.704636	15.800068
-78.705810	15.799187
-78.708743	15.799187
nan nan
-78.633938	15.863725
-78.634818	15.862552
-78.635405	15.862552
-78.636285	15.862552
-78.637458	15.863432
-78.640098	15.863432
-78.641858	15.864899
-78.641858	15.865486
-78.641858	15.865779
-78.640978	15.866366
-78.640098	15.866659
-78.639218	15.867539
-78.638632	15.867539
-78.637165	15.867539
-78.635991	15.866952
-78.635111	15.866659
-78.634231	15.866366
-78.634231	15.865779
-78.633938	15.863725
nan nan
-77.832787	17.999932
-77.833080	17.995825
-77.833667	17.994945
-77.833667	17.994065
-77.834547	17.993478
-77.834547	17.992598
-77.839534	17.987611
-77.839534	17.986731
-77.839241	17.986144
-77.835721	17.986144
-77.835134	17.987024
-77.834254	17.987024
-77.833374	17.987905
-77.832494	17.987024
-77.831614	17.987024
-77.831320	17.986731
-77.831320	17.984091
-77.833080	17.982331
-77.833080	17.981744
-77.833374	17.981157
-77.835721	17.981157
-77.836601	17.982037
-77.837481	17.982037
-77.838654	17.983211
-77.838654	17.984091
-77.839241	17.984678
-77.840121	17.984678
-77.841294	17.983211
-77.841294	17.980864
-77.842174	17.979984
-77.842174	17.979104
-77.843054	17.978224
-77.843054	17.973237
-77.842174	17.972650
-77.842174	17.971770
-77.841294	17.970890
-77.841294	17.966783
-77.840414	17.965903
-77.840414	17.964143
-77.839534	17.963263
-77.839534	17.962383
-77.838654	17.961503
-77.838654	17.960036
-77.837774	17.959156
-77.838067	17.950942
-77.838654	17.950062
-77.838947	17.947422
-77.839534	17.946542
-77.838654	17.945662
-77.838654	17.945075
-77.837481	17.943608
-77.836601	17.943608
-77.835721	17.943021
-77.835134	17.943021
-77.834254	17.942141
-77.833374	17.942141
-77.832494	17.941261
-77.830734	17.941261
-77.830147	17.940381
-77.829267	17.940381
-77.827507	17.938621
-77.826627	17.938621
-77.823106	17.934807
-77.823106	17.934221
-77.822520	17.933634
-77.820760	17.933634
-77.819879	17.933047
-77.818413	17.933047
-77.817533	17.932167
-77.814892	17.932167
-77.814306	17.931287
-77.812546	17.931287
-77.811666	17.930407
-77.809905	17.930407
-77.804918	17.925420
-77.803452	17.925420
-77.802572	17.924540
-77.801691	17.924540
-77.799638	17.922487
-77.799638	17.919260
-77.798758	17.918380
-77.798758	17.917500
-77.799638	17.916619
-77.799638	17.913393
-77.800518	17.912512
-77.800518	17.909872
-77.799638	17.909286
-77.799638	17.908406
-77.798758	17.907525
-77.798758	17.906645
-77.796998	17.904885
-77.796998	17.904005
-77.796118	17.903418
-77.796411	17.902538
-77.794651	17.900778
-77.794651	17.899898
-77.790837	17.896378
-77.789957	17.896085
-77.785850	17.891978
-77.784090	17.891978
-77.783504	17.891098
-77.782623	17.891098
-77.781743	17.890218
-77.780863	17.890511
-77.778516	17.887871
-77.776756	17.887871
-77.774996	17.886111
-77.774116	17.886111
-77.772649	17.884644
-77.770889	17.884644
-77.770009	17.883764
-77.767662	17.883764
-77.767076	17.883177
-77.767076	17.882590
-77.765316	17.880830
-77.765316	17.879950
-77.763262	17.877897
-77.762382	17.877897
-77.760915	17.876137
-77.760035	17.876137
-77.759155	17.875256
-77.758275	17.875256
-77.756222	17.873203
-77.756222	17.872616
-77.755341	17.871736
-77.755928	17.871150
-77.756808	17.871150
-77.757102	17.870856
-77.756808	17.870563
-77.755928	17.870269
-77.755048	17.869683
-77.754168	17.869683
-77.753288	17.870563
-77.752408	17.869683
-77.751821	17.869683
-77.750941	17.868803
-77.748301	17.868803
-77.747421	17.867923
-77.745954	17.867923
-77.745074	17.867043
-77.743314	17.867043
-77.742434	17.866162
-77.741554	17.866162
-77.740380	17.864989
-77.740380	17.863229
-77.742141	17.861762
-77.742141	17.858242
-77.743021	17.857362
-77.743021	17.855895
-77.741554	17.854722
-77.740967	17.854722
-77.740087	17.853842
-77.739207	17.853842
-77.738327	17.854722
-77.735100	17.854428
-77.734220	17.855308
-77.732460	17.855308
-77.731580	17.856188
-77.730700	17.856188
-77.730113	17.857068
-77.729233	17.857068
-77.728353	17.857949
-77.726593	17.857949
-77.725713	17.858829
-77.724246	17.858829
-77.723366	17.859415
-77.721606	17.859415
-77.720726	17.860295
-77.720139	17.860295
-77.719259	17.859415
-77.717499	17.859415
-77.716619	17.860589
-77.715739	17.860295
-77.715152	17.859709
-77.712512	17.859709
-77.711632	17.860295
-77.709872	17.860295
-77.709285	17.861175
-77.705765	17.861175
-77.705178	17.862056
-77.702538	17.862056
-77.701658	17.862936
-77.699898	17.862936
-77.699311	17.863816
-77.695791	17.863816
-77.694910	17.864696
-77.689923	17.864696
-77.688457	17.862936
-77.686697	17.862936
-77.685816	17.862056
-77.683470	17.862056
-77.682590	17.861175
-77.679069	17.861175
-77.678483	17.860295
-77.665868	17.860295
-77.664988	17.859709
-77.662642	17.859709
-77.661761	17.860295
-77.658241	17.860295
-77.657361	17.861175
-77.656774	17.861175
-77.655894	17.862056
-77.655014	17.862056
-77.654134	17.862936
-77.653254	17.862936
-77.652374	17.863816
-77.650907	17.863816
-77.650027	17.864696
-77.645920	17.864696
-77.645040	17.865282
-77.638293	17.865282
-77.637413	17.866162
-77.633306	17.866162
-77.632426	17.865282
-77.628319	17.865576
-77.627439	17.866162
-77.626559	17.866162
-77.625972	17.867043
-77.620105	17.867043
-77.619225	17.866162
-77.615705	17.866162
-77.615118	17.865576
-77.611598	17.865282
-77.610718	17.864696
-77.608371	17.864696
-77.606611	17.862936
-77.605731	17.862936
-77.605144	17.862056
-77.602504	17.862056
-77.601624	17.862936
-77.600157	17.862936
-77.599277	17.863816
-77.594877	17.863816
-77.594290	17.864696
-77.593410	17.864696
-77.592530	17.865282
-77.591650	17.865282
-77.590770	17.866162
-77.589303	17.866162
-77.588423	17.867043
-77.584316	17.867043
-77.583436	17.867923
-77.580796	17.867923
-77.579916	17.868803
-77.573462	17.868803
-77.572582	17.869683
-77.570822	17.869683
-77.569942	17.868803
-77.565835	17.868803
-77.564954	17.867923
-77.557621	17.867923
-77.556741	17.867043
-77.555861	17.867043
-77.554980	17.866162
-77.554100	17.866162
-77.552634	17.864696
-77.551754	17.864696
-77.550873	17.863816
-77.549993	17.863816
-77.549113	17.862936
-77.548233	17.862936
-77.547647	17.862056
-77.546767	17.862056
-77.544126	17.859415
-77.543246	17.859415
-77.541779	17.857949
-77.540899	17.857949
-77.539139	17.856188
-77.538259	17.856188
